"","uniqueID","blur","sigma","image_id"
"2186","jeans",2,4.8760546168179,467
"2187","jeans",3,5.94397715654779,467
"2188","jeans",4,7.24578931411125,467
"2189","jeans",5,8.8327161093905,467
"2190","jeans",6,10.7672015410588,467
"2191","jeans",7,13.1253656961222,467
"2192","jeans",8,16,467
"2193","cheese",1,4,468
"2194","cheese",2,5.26390396754828,468
"2195","cheese",3,6.92717124489262,468
"2196","cheese",4,9.11599104996915,468
"2197","cheese",5,11.9964253640168,468
"2198","cheese",6,15.7870077675112,468
"2199","cheese",7,20.7753232057794,468
"2200","cheese",8,27.3398265625,468
"2201","licorice",1,4,470
"2202","licorice",2,4.8760546168179,470
"2203","licorice",3,5.94397715654779,470
"2204","licorice",4,7.24578931411125,470
"2205","licorice",5,8.8327161093905,470
"2206","licorice",6,10.7672015410588,470
"2207","licorice",7,13.1253656961222,470
"2208","licorice",8,16,470
"2209","shell3",1,4,471
"2210","shell3",2,4.8760546168179,471
"2211","shell3",3,5.94397715654779,471
"2212","shell3",4,7.24578931411125,471
"2213","shell3",5,8.8327161093905,471
"2214","shell3",6,10.7672015410588,471
"2215","shell3",7,13.1253656961222,471
"2216","shell3",8,16,471
"2217","board",1,4.9095,472
"2218","board",2,5.82082727393373,472
"2219","board",3,6.90131992116729,472
"2220","board",4,8.1823793101686,472
"2221","board",5,9.70123569697534,472
"2222","board",6,11.5020302140368,472
"2223","board",7,13.6370977035289,472
"2224","board",8,16.1684876769529,472
"2225","lid",1,4.117,473
"2226","lid",2,5.4779593047013,473
"2227","lid",3,7.28881179110119,473
"2228","lid",4,9.69827893400032,473
"2229","lid",5,12.904245160577,473
"2230","lid",6,17.1700096787782,473
"2231","lid",7,22.8459106829425,473
"2232","lid",8,30.3980978868108,473
"2233","gum",1,5.192,474
"2234","gum",2,6.19425995681484,474
"2235","gum",3,7.38999545697222,474
"2236","gum",4,8.81655488061761,474
"2237","gum",5,10.5184963124172,474
"2238","gum",6,12.5489792977485,474
"2239","gum",7,14.9714252625081,474
"2240","gum",8,17.861498459168,474
"2241","mushroom",1,9.8345,475
"2242","mushroom",2,12.0456885689727,475
"2243","mushroom",3,14.7540406833777,475
"2244","mushroom",4,18.0713385739916,475
"2245","mushroom",5,22.1344975836866,475
"2246","mushroom",6,27.1112170953039,475
"2247","mushroom",7,33.2069020139141,475
"2248","mushroom",8,40.6731404748589,475
"2249","pole",1,4,476
"2250","pole",2,5.17233161167253,476
"2251","pole",3,6.68825357527674,476
"2252","pole",4,8.64846634857142,476
"2253","pole",5,11.1831839718005,476
"2254","pole",6,14.4607839941233,476
"2255","pole",7,18.6989925455931,476
"2256","pole",8,24.1793475625,476
"2257","floss",1,4.316,477
"2258","floss",2,6.42778796496056,477
"2259","floss",3,9.57285869381181,477
"2260","floss",4,14.2567900607858,477
"2261","floss",5,21.2325355819482,477
"2262","floss",6,31.6214635494076,477
"2263","floss",7,47.0936197491476,477
"2264","floss",8,70.1361914388322,477
"2265","chopsticks",1,7.1085,478
"2266","chopsticks",2,8.58216869032914,478
"2267","chopsticks",3,10.36134478853,478
"2268","chopsticks",4,12.5093632740842,478
"2269","chopsticks",5,15.102689150566,478
"2270","chopsticks",6,18.2336394411987,478
"2271","chopsticks",7,22.0136694834362,478
"2272","chopsticks",8,26.5773405078427,478
"2273","golf_cart",1,6.928,479
"2274","golf_cart",2,8.42594096360311,479
"2275","golf_cart",3,10.247759977212,479
"2276","golf_cart",4,12.4634844943942,479
"2277","golf_cart",5,15.1582829893979,479
"2278","golf_cart",6,18.4357386804642,479
"2279","golf_cart",7,22.4218310828529,479
"2280","golf_cart",8,27.2697784353349,479
"2281","skewer",1,4,480
"2282","skewer",2,5.1767597719809,480
"2283","skewer",3,6.69971043419995,480
"2284","skewer",4,8.67069786492175,480
"2285","skewer",5,11.2215299755319,480
"2286","skewer",6,14.5227912393529,480
"2287","skewer",7,18.7952503661897,480
"2288","skewer",8,24.324624,480
"2289","badge",1,4,481
"2290","badge",2,4.8760546168179,481
"2291","badge",3,5.94397715654779,481
"2292","badge",4,7.24578931411125,481
"2293","badge",5,8.8327161093905,481
"2294","badge",6,10.7672015410588,481
"2295","badge",7,13.1253656961222,481
"2296","badge",8,16,481
"2297","guardrail",1,4,482
"2298","guardrail",2,4.8760546168179,482
"2299","guardrail",3,5.94397715654779,482
"2300","guardrail",4,7.24578931411125,482
"2301","guardrail",5,8.8327161093905,482
"2302","guardrail",6,10.7672015410588,482
"2303","guardrail",7,13.1253656961222,482
"2304","guardrail",8,16,482
"2305","lemon",1,11.187,483
"2306","lemon",2,13.2069953813248,483
"2307","lemon",3,15.5917338877566,483
"2308","lemon",4,18.4070758418206,483
"2309","lemon",5,21.7307737218753,483
"2310","lemon",6,25.6546194848861,483
"2311","lemon",7,30.2869796233605,483
"2312","lemon",8,35.7557879681773,483
"2313","springboard",1,4,484
"2314","springboard",2,6.33527843506632,484
"2315","springboard",3,10.0339382124541,484
"2316","springboard",4,15.891948094037,484
"2317","springboard",5,25.1699790128365,484
"2318","springboard",6,39.8647063127738,484
"2319","springboard",7,63.1385035558919,484
"2320","springboard",8,100,484
"2321","pelican",1,11.831,485
"2322","pelican",2,13.3885425824418,485
"2323","pelican",3,15.1511345179492,485
"2324","pelican",4,17.1457704053645,485
"2325","pelican",5,19.4029986629188,485
"2326","pelican",6,21.9573893859818,485
"2327","pelican",7,24.8480637979437,485
"2328","pelican",8,28.1192934029246,485
"2329","quesadilla",1,4,486
"2330","quesadilla",2,5.62408180522792,486
"2331","quesadilla",3,7.90757403797393,486
"2332","quesadilla",4,11.1182108176155,486
"2333","quesadilla",5,15.6324317915098,486
"2334","quesadilla",6,21.9795188025242,486
"2335","quesadilla",7,30.9036529462353,486
"2336","quesadilla",8,43.4511680625,486
"2337","sandbox",1,4,487
"2338","sandbox",2,4.8760546168179,487
"2339","sandbox",3,5.94397715654779,487
"2340","sandbox",4,7.24578931411125,487
"2341","sandbox",5,8.8327161093905,487
"2342","sandbox",6,10.7672015410588,487
"2343","sandbox",7,13.1253656961222,487
"2344","sandbox",8,16,487
"2345","honeypot",1,6.032,488
"2346","honeypot",2,7.69761806108564,488
"2347","honeypot",3,9.82316376232623,488
"2348","honeypot",4,12.5356370679517,488
"2349","honeypot",5,15.9971064823407,488
"2350","honeypot",6,20.414392537065,488
"2351","honeypot",7,26.0514251822619,488
"2352","honeypot",8,33.245013428382,488
"2353","blinder",1,4,489
"2354","blinder",2,4.94576397627231,489
"2355","blinder",3,6.11514532724822,489
"2356","blinder",4,7.56101636729355,489
"2357","blinder",5,9.34875059334145,489
"2358","blinder",6,11.5591784769256,489
"2359","blinder",7,14.2922421266203,489
"2360","blinder",8,17.6715140625,489
"2361","fountain_pen",1,4.316,490
"2362","fountain_pen",2,6.68886534331286,490
"2363","fountain_pen",3,10.3662927666756,490
"2364","fountain_pen",4,16.0655089030702,490
"2365","fountain_pen",5,24.8980597137235,490
"2366","fountain_pen",6,38.5866007263344,490
"2367","fountain_pen",7,59.8008749570503,490
"2368","fountain_pen",8,92.6784059314179,490
"2369","freezer",1,4,492
"2370","freezer",2,4.8760546168179,492
"2371","freezer",3,5.94397715654779,492
"2372","freezer",4,7.24578931411125,492
"2373","freezer",5,8.8327161093905,492
"2374","freezer",6,10.7672015410588,492
"2375","freezer",7,13.1253656961222,492
"2376","freezer",8,16,492
"2377","shredder",1,7.411,494
"2378","shredder",2,8.52183996003792,494
"2379","shredder",3,9.79918449662652,494
"2380","shredder",4,11.2679910969014,494
"2381","shredder",5,12.9569581431555,494
"2382","shredder",6,14.8990856382245,494
"2383","shredder",7,17.13231997839,494
"2384","shredder",8,19.7002953717447,494
"2385","ketchup",1,5.3025,495
"2386","ketchup",2,7.68064274299971,495
"2387","ketchup",3,11.1253697209984,495
"2388","ketchup",4,16.1150382292834,495
"2389","ketchup",5,23.3425462383608,495
"2390","ketchup",6,33.8115527333902,495
"2391","ketchup",7,48.9758523585601,495
"2392","ketchup",8,70.9412588401698,495
"2393","birdbath",1,4,497
"2394","birdbath",2,5.61198261648528,497
"2395","birdbath",3,7.87358722193325,497
"2396","birdbath",4,11.0466086547175,497
"2397","birdbath",5,15.4983439353476,497
"2398","birdbath",6,21.7441091873703,497
"2399","birdbath",7,30.50689069262,497
"2400","birdbath",8,42.8010350625,497
"2401","sauerkraut",1,4,499
"2402","sauerkraut",2,5.26390396754828,499
"2403","sauerkraut",3,6.92717124489262,499
"2404","sauerkraut",4,9.11599104996915,499
"2405","sauerkraut",5,11.9964253640168,499
"2406","sauerkraut",6,15.7870077675112,499
"2407","sauerkraut",7,20.7753232057794,499
"2408","sauerkraut",8,27.3398265625,499
"2409","quill",1,6.379,501
"2410","quill",2,8.07142853084918,501
"2411","quill",3,10.212879531056,501
"2412","quill",4,12.9224842810928,501
"2413","quill",5,16.3509810810256,501
"2414","quill",6,20.6891009883627,501
"2415","quill",7,26.1781783970984,501
"2416","quill",8,33.1235767361655,501
"2417","raft",1,6.379,502
"2418","raft",2,8.07142853084918,502
"2419","raft",3,10.212879531056,502
"2420","raft",4,12.9224842810928,502
"2421","raft",5,16.3509810810256,502
"2422","raft",6,20.6891009883627,502
"2423","raft",7,26.1781783970984,502
"2424","raft",8,33.1235767361655,502
"2425","fire_hydrant",1,11.831,503
"2426","fire_hydrant",2,13.7456965399176,503
"2427","fire_hydrant",3,15.9702623081314,503
"2428","fire_hydrant",4,18.5548456893295,503
"2429","fire_hydrant",5,21.5577109450191,503
"2430","fire_hydrant",6,25.0465516647361,503
"2431","fire_hydrant",7,29.1000167825907,503
"2432","fire_hydrant",8,33.8094835601386,503
"2433","sweatsuit",1,7.838,504
"2434","sweatsuit",2,8.81797768151158,504
"2435","sweatsuit",3,9.92048104001484,504
"2436","sweatsuit",4,11.160829344311,504
"2437","sweatsuit",5,12.556257216802,504
"2438","sweatsuit",6,14.1261541083285,504
"2439","sweatsuit",7,15.8923337143191,504
"2440","sweatsuit",8,17.8793370757847,504
"2441","tripod",1,5.192,505
"2442","tripod",2,6.11242227961557,505
"2443","tripod",3,7.19601427664499,505
"2444","tripod",4,8.47170223208716,505
"2445","tripod",5,9.97354034469925,505
"2446","tripod",6,11.7416198400586,505
"2447","tripod",7,13.8231391966777,505
"2448","tripod",8,16.2736640986133,505
"2449","shoe_polish",1,4,506
"2450","shoe_polish",2,4.8760546168179,506
"2451","shoe_polish",3,5.94397715654779,506
"2452","shoe_polish",4,7.24578931411125,506
"2453","shoe_polish",5,8.8327161093905,506
"2454","shoe_polish",6,10.7672015410588,506
"2455","shoe_polish",7,13.1253656961222,506
"2456","shoe_polish",8,16,506
"2457","soda_fountain",1,4,507
"2458","soda_fountain",2,4.8760546168179,507
"2459","soda_fountain",3,5.94397715654779,507
"2460","soda_fountain",4,7.24578931411125,507
"2461","soda_fountain",5,8.8327161093905,507
"2462","soda_fountain",6,10.7672015410588,507
"2463","soda_fountain",7,13.1253656961222,507
"2464","soda_fountain",8,16,507
"2465","dollhouse",1,4,508
"2466","dollhouse",2,6.13371039147435,508
"2467","dollhouse",3,9.4056007916201,508
"2468","dollhouse",4,14.4228078284049,508
"2469","dollhouse",5,22.1163315628312,508
"2470","dollhouse",6,33.9137931820574,508
"2471","dollhouse",7,52.0043464137744,508
"2472","dollhouse",8,79.7449,508
"2473","clothesline",1,4,509
"2474","clothesline",2,4.8760546168179,509
"2475","clothesline",3,5.94397715654779,509
"2476","clothesline",4,7.24578931411125,509
"2477","clothesline",5,8.8327161093905,509
"2478","clothesline",6,10.7672015410588,509
"2479","clothesline",7,13.1253656961222,509
"2480","clothesline",8,16,509
"2481","copier",1,4,510
"2482","copier",2,4.8760546168179,510
"2483","copier",3,5.94397715654779,510
"2484","copier",4,7.24578931411125,510
"2485","copier",5,8.8327161093905,510
"2486","copier",6,10.7672015410588,510
"2487","copier",7,13.1253656961222,510
"2488","copier",8,16,510
"2489","shaving_cream",1,4,512
"2490","shaving_cream",2,4.8760546168179,512
"2491","shaving_cream",3,5.94397715654779,512
"2492","shaving_cream",4,7.24578931411125,512
"2493","shaving_cream",5,8.8327161093905,512
"2494","shaving_cream",6,10.7672015410588,512
"2495","shaving_cream",7,13.1253656961222,512
"2496","shaving_cream",8,16,512
"2497","clay",1,6.379,513
"2498","clay",2,7.33083481199326,513
"2499","clay",3,8.42469651053963,513
"2500","clay",4,9.6817774666785,513
"2501","clay",5,11.1264322456026,513
"2502","clay",6,12.7866494496547,513
"2503","clay",7,14.6945939668104,513
"2504","clay",8,16.8872301301144,513
"2505","taillight",1,4,514
"2506","taillight",2,5.14137087461895,514
"2507","taillight",3,6.608423617595,514
"2508","taillight",4,8.49408917866173,514
"2509","taillight",5,10.9178156773969,514
"2510","taillight",6,14.0331348845566,514
"2511","taillight",7,18.0373877437646,514
"2512","taillight",8,23.184225,514
"2513","oven",1,4,515
"2514","oven",2,5.4528105540237,515
"2515","oven",3,7.43328573451805,515
"2516","oven",4,10.1330747260635,515
"2517","oven",5,13.8134342027474,515
"2518","oven",6,18.8305099520132,515
"2519","oven",7,25.6698008509965,515
"2520","oven",8,34.99314025,515
"2521","hairdryer",1,4.226,516
"2522","hairdryer",2,5.11181328108072,516
"2523","hairdryer",3,6.18330218188198,516
"2524","hairdryer",4,7.47938623149071,516
"2525","hairdryer",5,9.04714289457324,516
"2526","hairdryer",6,10.9435175589954,516
"2527","hairdryer",7,13.2373919545227,516
"2528","hairdryer",8,16.0120861334595,516
"2529","briefcase",1,6.379,517
"2530","briefcase",2,7.33083481199326,517
"2531","briefcase",3,8.42469651053963,517
"2532","briefcase",4,9.6817774666785,517
"2533","briefcase",5,11.1264322456026,517
"2534","briefcase",6,12.7866494496547,517
"2535","briefcase",7,14.6945939668104,517
"2536","briefcase",8,16.8872301301144,517
"2537","lamb_chop",1,4,518
"2538","lamb_chop",2,4.8760546168179,518
"2539","lamb_chop",3,5.94397715654779,518
"2540","lamb_chop",4,7.24578931411125,518
"2541","lamb_chop",5,8.8327161093905,518
"2542","lamb_chop",6,10.7672015410588,518
"2543","lamb_chop",7,13.1253656961222,518
"2544","lamb_chop",8,16,518
"2545","ivy",1,4.226,519
"2546","ivy",2,5.11181328108072,519
"2547","ivy",3,6.18330218188198,519
"2548","ivy",4,7.47938623149071,519
"2549","ivy",5,9.04714289457324,519
"2550","ivy",6,10.9435175589954,519
"2551","ivy",7,13.2373919545227,519
"2552","ivy",8,16.0120861334595,519
"2553","mullet",1,4,520
"2554","mullet",2,4.8760546168179,520
"2555","mullet",3,5.94397715654779,520
"2556","mullet",4,7.24578931411125,520
"2557","mullet",5,8.8327161093905,520
"2558","mullet",6,10.7672015410588,520
"2559","mullet",7,13.1253656961222,520
"2560","mullet",8,16,520
